,xg_home_rolling_3,xg_away_rolling_3,elo_home_rolling_3,elo_away_rolling_3,elo_rolling_diff,xg_rolling_diff,goal_ratio_diff,ga_per_xGA_diff,gf_per_xG_diff,elo_diff_x_xg_diff,elo_diff_sq,goal_ratio_home_rolling_1,goal_ratio_away_rolling_1
349,1.2666667,0.2,1863.2836507,1601.1182861,262.1653646,1.0666667,1.4444444,-0.5,0.5378788,279.6430556,68730.6783959,1.0,0.6666667
350,2.5666667,0.7,1858.2030843,1602.2034505,255.9996338,1.8666667,1.1388889,0.0930135,-0.6380952,477.865983,65535.8124887,2.0,0.6666667
351,2.5333333,1.9333333,1613.0257568,1758.7688395,-145.7430827,0.6,0.4444444,-0.2097953,-0.1053521,-87.4458496,21241.0461452,2.0,1.0
352,1.2333333,1.6333333,1813.8821615,1655.2843425,158.597819,-0.4,-0.3611111,0.1084656,1.51554,-63.4391276,25153.2681916,1.5,0.5
353,1.4333333,2.0666667,1665.8707683,1662.6668701,3.2038981,-0.6333333,-1.0,-0.3968254,-0.7213805,-2.0291355,10.2649632,1.0,1.0
354,1.0333333,1.9666667,1607.8092448,1739.4789632,-131.6697184,-0.9333333,-0.9444444,-0.4292328,-0.1730994,122.8917372,17336.9147435,1.5,1.5
355,1.2666667,1.8333333,2064.3422038,1868.9412842,195.4009196,-0.5666667,-0.7222222,0.1988562,1.0026441,-110.7271878,38181.5193805,2.0,1.5
356,1.1333333,2.6,1665.8729655,1815.327474,-149.4545085,-1.4666667,-0.85,-0.3466384,-0.3902116,219.1999458,22336.650111,1.0,2.5
357,0.6333333,2.7333333,1601.4451498,1621.9156087,-20.470459,-2.1,-0.8333333,0.8349814,-0.1916744,42.9879638,419.0396903,0.6666667,1.0
358,1.8666667,2.7666667,1729.7373454,1872.4282633,-142.690918,-0.9,-0.1388889,-0.5555556,0.2829365,128.4218262,20360.6980702,1.0,0.6666667
359,1.4333333,1.6,1668.1079102,1624.1308187,43.9770915,-0.1666667,0.0555556,0.2328431,0.1683007,-7.3295152,1933.9845768,0.6666667,0.5
360,1.3,1.2333333,1606.162028,1828.7647705,-222.6027425,0.0666667,-0.6722222,0.1875876,-0.859949,-14.8401828,49551.9809685,0.4,1.0
361,1.8666667,0.5333333,1758.2898356,1651.8570557,106.4327799,1.3333333,0.1388889,0.1542682,-0.0730201,141.9103732,11327.9366443,1.0,1.0
362,1.9666667,1.1333333,1747.6012777,1730.2452393,17.3560384,0.8333333,0.8333333,0.469697,0.3477026,14.4633653,301.2320689,1.0,1.0
363,2.1333333,0.9333333,1660.0364176,1595.6248779,64.4115397,1.2,-0.1111111,0.5146689,-0.3287037,77.2938476,4148.8464422,1.0,1.5
364,2.3,1.6666667,1868.6110026,1626.1213786,242.489624,0.6333333,0.2222222,-0.9533147,-0.1964286,153.5767619,58801.2177638,1.0,1.5
365,2.2,0.9333333,1813.3920899,1670.8367106,142.5553792,1.2666667,0.3333333,-0.734127,-0.8253968,180.570147,20322.0361484,1.0,2.0
366,1.5,1.2,1670.0384929,2063.421875,-393.3833821,0.3,-0.3333333,1.280112,-0.4090414,-118.0150146,154750.4853387,0.5,1.0
367,1.6,1.1333333,1869.4899088,1667.8595785,201.6303304,0.4666667,0.3888889,-0.0685532,-0.3222689,94.0941542,40654.7901238,1.0,0.6666667
368,2.4333333,1.2666667,1627.4425456,1611.5910238,15.8515218,1.1666667,0.1666667,0.1928939,-0.6560743,18.4934421,251.2707423,0.6666667,1.0
369,1.6333333,1.4333333,1832.3972575,1754.6205241,77.7767334,0.2,0.8333333,-0.8703704,-0.6023767,15.5553467,6049.2202584,4.0,2.0
370,0.7333333,1.1333333,1648.3842774,1602.8121338,45.5721436,-0.4,0.5055556,0.1309524,1.0833333,-18.2288574,2076.8202693,0.5,0.25
371,0.7666667,1.6666667,1666.7806804,1868.3336588,-201.5529785,-0.9,-0.1111111,0.376507,0.6916787,181.3976806,40623.6031288,0.3333333,0.3333333
372,0.5666667,2.0333333,1675.3353272,1632.3057861,43.029541,-1.4666667,0.6111111,0.031937,1.9345238,-63.1099935,1851.5414015,1.0,0.5
373,1.3,2.0666667,1733.7233887,1811.6716309,-77.9482422,-0.7666667,-0.6111111,-0.4393069,0.1848739,59.760319,6075.9284621,0.6666667,1.0
374,2.1666667,1.3333333,1632.3233643,1671.2725423,-38.9491781,0.8333333,0.8333333,-0.4882155,-0.6657455,-32.4576484,1517.0384721,3.0,1.0
375,1.5333333,2.2666667,1598.4864502,1658.4321696,-59.9457193,-0.7333333,-1.1166667,0.2095238,-0.2194042,43.9601942,3593.4892664,1.0,3.0
376,1.0,0.9333333,1598.3566895,1649.5421957,-51.1855062,0.0666667,0.0,-0.7096963,-0.7493386,-3.4123671,2619.956045,0.3333333,1.0
377,1.0,2.1,2060.9083659,1753.7461344,307.1622315,-1.1,0.0,-0.6274281,0.7222681,-337.8784546,94348.6364396,1.0,1.5
378,1.1333333,1.9666667,1616.8428955,1839.574178,-222.7312825,-0.8333333,-1.0,0.253655,0.4611111,185.6094021,49609.2242041,2.0,2.5
379,1.4,2.1333333,1758.15743,1873.9934082,-115.8359782,-0.7333333,-0.7,-0.023569,-0.0330808,84.946384,13417.9738378,0.4,3.0
380,0.7666667,1.6333333,1671.0166016,1853.3397217,-182.3231201,-0.8666667,-0.1111111,0.0828562,1.4166166,158.0133708,33241.720123,1.0,1.5
381,0.9,1.4666667,1646.5247803,1732.4404704,-85.9156901,-0.5666667,0.2777778,-0.2906793,0.5980228,48.6855577,7381.5058054,2.0,1.0
382,1.7666667,0.5333333,1627.7689209,1660.0823975,-32.3134766,1.2333333,0.1666667,0.1615291,-1.468254,-39.8532878,1044.16077,1.0,0.6666667
383,1.4666667,0.7666667,1881.0281168,1625.8933512,255.1347656,0.7,0.9333333,-0.1842105,0.5883838,178.5943359,65093.7486178,2.0,0.2
384,1.4,0.6666667,1596.0520427,1598.0011393,-1.9490967,0.7333333,-0.25,0.2015873,-0.2657005,-1.4293376,3.7989778,0.3333333,0.5
385,1.5333333,1.2333333,1805.5582683,1757.5826416,47.9756267,0.3,0.0333333,-0.0982633,0.4798086,14.392688,2301.6607573,1.0,0.5
386,2.1,1.3,1846.4241536,2056.4541016,-210.0299479,0.8,2.6666667,-1.0480769,0.1659933,-168.0239583,44112.5790289,5.0,1.5
387,1.9333333,2.4333333,1757.7792969,1644.7248942,113.0544026,-0.5,-0.7777778,-0.6002886,-0.2599025,-56.5272013,12781.2979548,0.6666667,1.0
388,2.4,0.6333333,1662.7635091,1682.0670573,-19.3035482,1.7666667,1.0,-0.8627451,-1.2433862,-34.1029352,372.6269731,3.0,1.0
389,0.6333333,1.0,1655.6878662,1672.043335,-16.3554687,-0.3666667,-0.1666667,-0.3851111,-0.4310134,5.9970052,267.5013575,2.0,1.5
390,1.0333333,1.0666667,1687.3426514,1593.1107992,94.2318522,-0.0333333,0.1888889,-0.6928105,0.7189169,-3.1410617,8879.641969,0.4,0.5
391,0.5333333,1.1333333,1628.971639,1647.5703125,-18.5986735,-0.6,-0.0444444,0.240448,-0.8928571,11.1592041,345.910656,1.0,0.3333333
392,1.4333333,2.1333333,1757.5744629,1671.3061523,86.2683105,-0.7,-2.0333333,1.2727273,-0.7837302,-60.3878174,7442.2214023,1.5,2.5
393,2.1,1.6666667,1658.6359457,1889.53597,-230.9000244,0.4333333,-0.5,1.5608466,-0.0734767,-100.0566772,53314.8212525,0.5,1.0
394,0.6,1.6666667,1597.0489909,1801.8138835,-204.7648926,-1.0666667,0.0555556,-0.5659983,-0.7524694,218.4158854,41928.6612278,2.0,0.6666667
395,1.8666667,1.3666667,1732.982544,1857.3335368,-124.3509928,0.5,-1.1666667,0.1297768,-1.4989367,-62.1754964,15463.1694103,3.0,0.6666667
396,1.7,1.7666667,1847.5659586,1759.9656982,87.6002604,-0.0666667,-0.5555556,1.7228196,0.0553521,-5.8400174,7673.8056221,0.6666667,2.0
397,1.3333333,1.0,2054.2950033,1624.598348,429.6966553,0.3333333,0.6666667,0.9508547,1.2794613,143.2322184,184639.2155474,1.5,0.5
398,1.9333333,2.4,1796.7387695,2053.6713053,-256.9325358,-0.4666667,-0.4444444,-1.1134889,-0.3409702,119.90185,66014.3279526,2.0,2.0
399,0.9,0.7,1861.1387532,1655.774292,205.3644612,0.2,1.1111111,0.1539533,0.9166667,41.0728922,42174.5619377,0.6666667,0.3333333
400,2.0,0.4666667,1681.5058187,1631.9452311,49.5605875,1.5333333,1.9333333,-0.6182122,1.531746,75.9929009,2456.2518366,2.0,0.5
401,1.8,2.0,1890.1335042,1835.881307,54.2521972,-0.2,-0.0555556,-1.7777778,-0.0709514,-10.8504394,2943.3009046,2.0,3.0
402,0.9,1.5,1678.6536458,1763.2165527,-84.5629069,-0.6,0.8333333,-0.1509972,1.7142857,50.7377441,7150.8852234,3.0,0.3333333
403,0.8666667,1.8666667,1619.921346,1734.3356527,-114.4143066,-1.0,-1.1666667,-0.4100221,-0.76097,114.4143066,13090.6335624,0.5,1.5
404,0.5666667,1.3,1587.6961263,1756.2566325,-168.5605062,-0.7333333,-0.4722222,0.0229741,-0.5952381,123.6110379,28412.6442392,0.25,0.5
405,1.1333333,1.3666667,1646.1092936,1666.0623373,-19.9530437,-0.2333333,0.7777778,-1.0064935,0.7380952,4.6557102,398.1239516,2.0,0.5
406,0.8333333,1.6,1594.8125814,1683.5298258,-88.7172444,-0.7666667,-0.8,0.4904762,-0.3182957,68.0165541,7870.7494598,0.5,4.0
407,1.0,0.6,1686.4501953,1858.6877441,-172.2375488,0.4,1.0555556,-1.5543287,-0.0039683,-68.8950195,29665.7732166,1.0,1.0
408,0.4,1.5333333,1629.1946615,1681.2125651,-52.0179036,-1.1333333,-1.0777778,-0.047619,-0.6516291,58.9536241,2705.8622949,0.1666667,0.5
409,0.7,1.3333333,1653.2620849,1648.2360433,5.0260417,-0.6333333,0.2,0.4588745,0.8730159,-3.1831597,25.2610948,1.0,0.4
410,1.7333333,0.8666667,1752.9186198,1593.8773193,159.0413005,0.8666667,-0.7666667,1.2087719,-0.2142857,137.8357937,25294.1352541,0.2,2.0
411,1.8666667,1.8666667,1663.000529,1794.4134928,-131.4129638,0.0,-0.1666667,-0.0714286,-0.7611529,-0.0,17269.3670635,2.5,1.3333333
412,1.7666667,0.8666667,1836.1995443,1617.7455648,218.4539795,0.9,1.4444444,-0.1480402,0.5685056,196.6085815,47722.1411448,2.0,0.3333333
413,1.8,2.2,1761.6159668,1890.7155761,-129.0996093,-0.4,-0.0555556,0.5824916,0.2738464,51.6398437,16666.70913,1.0,0.5
414,2.3,2.4333333,2056.0536296,1693.9436035,362.1100261,-0.1333333,-2.0833333,2.0040486,-0.2047552,-48.2813368,131123.670978,0.75,6.0
415,2.0,1.0666667,1741.2504883,1578.605306,162.6451823,0.9333333,0.5833333,-0.3928571,0.3706632,151.8021702,26453.4553362,3.0,5.0
416,1.0666667,1.2333333,1676.6914063,1743.6370036,-66.9455973,-0.1666667,1.2666667,-0.6904762,0.1984127,11.1575996,4481.7130023,1.0,1.0
417,0.9,1.6,1612.1466472,1760.354126,-148.2074788,-0.7,-0.1666667,-0.4924353,-0.1158345,103.7452352,21965.4567821,1.0,1.0
418,0.8,2.1,1851.9912516,1839.8753662,12.1158854,-1.3,-1.2777778,1.0420168,-0.0769862,-15.750651,146.794679,0.5,1.0
419,1.7,0.8,1796.9441732,1654.152181,142.7919922,0.9,0.0,-0.3650794,-0.1810745,128.512793,20389.553046,1.0,3.0
420,2.3,1.1333333,1884.7456868,1694.2600505,190.4856363,1.1666667,-0.8333333,0.9370016,-0.9785247,222.2332424,36284.7776493,1.0,2.0
421,1.0666667,2.8333333,1642.9243571,2053.3479004,-410.4235433,-1.7666667,-0.5055556,-0.8690476,-0.5075264,725.0815932,168447.4849223,0.3333333,1.5
422,1.7666667,1.9666667,1706.9052327,1750.2798258,-43.3745931,-0.2,0.7222222,-1.558642,0.3728433,8.6749186,1881.3553266,0.6666667,2.0
423,0.7666667,2.1333333,1598.5906982,1665.1210938,-66.5303955,-1.3666667,-0.1666667,-0.7952381,-0.2380952,90.9248739,4426.2935298,1.0,1.0
424,1.0,0.4,1580.4926758,1624.9232992,-44.4306234,0.6,1.3611111,0.047619,2.3333333,-26.658374,1974.0802957,0.5,1.0
425,1.0666667,2.0333333,1801.8551432,1845.1211344,-43.2659912,-0.9666667,0.2222222,-0.3247334,1.057273,41.8237915,1871.9459945,2.0,0.6666667
426,1.3666667,2.3,1715.1267904,1669.8450114,45.281779,-0.9333333,1.3055556,-0.5626102,1.202381,-42.2629937,2050.4395064,1.0,0.25
427,0.7,1.9,1611.4525554,1880.2898356,-268.8372802,-1.2,-0.6111111,-0.2470356,-0.126634,322.6047362,72273.4832253,0.3333333,2.0
428,1.0,0.8666667,1637.6644287,1701.9133301,-64.2489014,0.1333333,-0.7555556,0.5306408,-0.5714286,-8.5665202,4127.9213311,0.5,0.5
429,0.9333333,0.9,1676.1813558,1655.4723714,20.7089844,0.0333333,-0.9166667,0.2136752,-1.6239316,0.6902995,428.8620363,0.25,0.5
430,1.1666667,1.2666667,1843.022583,1758.2399089,84.7826741,-0.1,-0.6666667,0.6130952,-0.9632035,-8.4782674,7188.1018332,1.5,3.0
431,1.0666667,1.8666667,1601.751709,1757.7874349,-156.0357259,-0.8,0.3333333,-2.5,-0.2898551,124.8285807,24347.1477675,4.0,1.0
432,1.2666667,0.7333333,1729.6589356,1618.5747884,111.0841472,0.5333333,0.8444444,-0.2564103,0.3525641,59.2448785,12339.6877517,4.0,1.5
433,1.1666667,1.9666667,1583.6589762,2049.7667643,-466.1077881,-0.8,0.6388889,-0.3571429,1.7023071,372.8862305,217256.4701275,0.6666667,2.0
434,2.1666667,1.0333333,1670.5201823,1608.7562256,61.7639567,1.1333333,-0.25,0.349134,-0.6702509,69.9991509,3814.7863472,0.6666667,1.3333333
435,1.8333333,1.3666667,1875.8493652,1839.8547363,35.9946289,0.4666667,0.4166667,0.609127,0.5796784,16.7974935,1295.6133096,0.75,0.5
436,1.3,0.8,1659.2695719,1586.9911296,72.2784424,0.5,1.5444444,-0.5733264,-0.5213675,36.1392212,5224.173231,2.5,0.2
437,1.9,1.5,1761.8027344,1668.4441732,93.3585612,0.4,1.45,1.508547,1.5812629,37.3434245,8715.8209431,3.0,0.4
438,1.8666667,1.0,1845.2763672,1629.2185059,216.0578613,0.8666667,-0.0222222,0.668122,0.0787511,187.2501465,46680.9994295,0.6,1.5
439,1.1,1.3333333,1704.6356201,1806.6925863,-102.0569661,-0.2333333,-0.5,0.1495098,-1.264239,23.8132921,10415.6243363,0.6666667,1.6666667
440,2.6333333,1.3333333,2046.1487223,1724.9246826,321.2240397,1.3,-0.1666667,0.4166667,-0.4214769,417.5912516,103184.8836812,5.0,4.0
441,0.9666667,0.9666667,1761.2207845,1718.564209,42.6565755,-0.0,0.9444444,-0.6322182,0.0099068,-0.0,1819.5834362,2.0,1.5
442,1.3666667,1.0,1617.7400309,1611.4736328,6.2663981,0.3666667,-0.8611111,0.0381563,-0.8055556,2.2976793,39.2677451,0.25,0.3333333
443,1.5,2.4,1658.7607015,2047.6016032,-388.8409017,-0.9,-2.7833333,1.9588715,-0.4321033,349.9568115,151197.2468349,0.5,2.5
444,0.8333333,1.3,1628.7858073,1768.0369059,-139.2510986,-0.4666667,-2.1666667,0.9803922,0.2828283,64.983846,19390.8684706,0.5,4.0
445,1.3,1.8,1835.0768229,1664.3883464,170.6884765,-0.5,-0.4722222,-0.2886142,-0.4973904,-85.3442383,29134.5560213,0.5,3.0
446,0.9,1.5,1582.0406901,1871.6135661,-289.572876,-0.6,-0.9611111,0.718254,0.0322039,173.7437256,83852.4504956,1.0,2.0
447,1.1666667,1.6666667,1810.7648926,1618.1125895,192.6523031,-0.5,0.3055556,-0.2571105,0.4066952,-96.3261515,37114.9098769,1.0,2.0
448,1.0666667,1.6666667,1720.0719401,1836.9127604,-116.8408203,-0.6,-0.1722222,-0.910017,0.1574284,70.1044922,13651.7772806,0.25,2.0
449,0.9666667,0.9,1613.1316732,1704.0196126,-90.8879395,0.0666667,-0.0555556,0.5458754,-0.0571895,-6.059196,8260.6175405,0.3333333,1.0
450,1.7666667,1.9,1730.485026,1766.8725179,-36.3874919,-0.1333333,0.8,-1.5,-0.3053306,4.8516656,1324.0495643,0.4,2.0
451,1.7,0.6333333,1870.2473958,1630.075236,240.1721598,1.0666667,1.4722222,-0.5462185,-0.6406926,256.1836372,57682.666359,4.0,0.3333333
452,1.6,1.6333333,1832.1619466,1736.5343424,95.6276042,-0.0333333,-0.5444444,3.6752137,0.196488,-3.1875868,9144.6386787,0.6666667,0.5
453,1.2333333,0.5333333,1700.5915934,1579.9569905,120.6346029,0.7,0.2388889,-0.1079846,-0.0539216,84.444222,14552.7074088,0.5,0.25
454,1.1,0.8666667,1666.1937663,1718.7836914,-52.5899252,0.2333333,0.25,0.4659721,-2.4810745,-12.2709825,2765.700229,1.0,1.5
455,2.0333333,1.4,1831.8689779,1612.3729248,219.4960531,0.6333333,-0.2222222,-0.2215998,-0.3157182,139.0141669,48178.5173118,2.0,2.0
456,1.9,1.3666667,1660.2365723,1647.4148763,12.821696,0.5333333,0.9222222,-0.6044849,0.4288303,6.8382378,164.3958875,0.5,0.5
457,1.6333333,1.1333333,1777.3179118,1814.9605306,-37.6426188,0.5,1.8888889,-1.7612045,-0.4973545,-18.8213094,1416.9667501,3.0,0.6666667
458,1.9333333,1.3666667,1772.2027995,1621.4860433,150.7167562,0.5666667,1.0833333,0.2275132,0.218254,85.4061618,22715.5405894,2.0,1.5
459,2.5333333,1.1,2049.4618734,1614.5139974,434.947876,1.4333333,1.5555556,-1.2882366,-0.3492063,623.4252889,189179.6548369,2.0,0.5
460,0.9666667,1.6,1612.9281006,1786.5427246,-173.614624,-0.6333333,-2.0555556,1.8636752,0.8412698,109.9559285,30142.0376667,1.0,1.0
461,0.3333333,1.6,1579.0252278,1826.5234782,-247.4982504,-1.2666667,-0.4722222,-3.7701188,-0.5518207,313.4977838,61255.3839346,1.0,1.0
462,0.6666667,1.6666667,1813.4779053,1617.1464844,196.3314209,-1.0,-0.2222222,0.1521164,0.6139601,-196.3314209,38546.0268326,1.0,1.0
463,1.9666667,2.2,1781.2524414,2051.3543294,-270.101888,-0.2333333,0.5,0.1473127,0.2866911,63.0237739,72955.0299192,3.0,1.0
464,0.7666667,1.2,1626.5317383,1659.3100993,-32.778361,-0.4333333,-0.2222222,0.6037523,0.2553808,14.2039564,1074.4209477,0.3333333,1.0
465,0.7333333,1.3333333,1720.6916097,1695.2269694,25.4646403,-0.6,0.0833333,0.2566138,2.9166667,-15.2787842,648.4479073,1.0,1.0
466,0.6333333,2.0666667,1629.3816325,1828.2103272,-198.8286947,-1.4333333,-0.6666667,0.3364936,0.5617499,284.9877957,39532.8498361,0.6666667,1.0
467,1.8,0.9666667,1734.6376953,1668.7813314,65.8563639,0.8333333,-0.8666667,1.0164601,-0.5628601,54.8803033,4337.0606661,1.0,1.0
468,1.0333333,1.9,1639.9895833,1869.2812907,-229.2917074,-0.8666667,-1.8333333,0.6349206,-0.0870241,198.7194797,52574.6870671,1.0,1.5
469,0.5,1.7333333,1672.1846924,1787.8398844,-115.6551921,-1.2333333,-1.4333333,0.7244913,-1.0358974,142.6414035,13376.123452,0.2,1.5
470,1.7333333,0.6666667,1869.1838786,1807.9046631,61.2792155,1.0666667,2.3888889,-1.7301587,0.8460798,65.3644965,3755.1422523,4.0,0.6666667
471,1.5666667,1.0,1826.3046468,1608.4722087,217.8324381,0.5666667,1.6388889,1.7538462,0.4159664,123.4383816,47450.9711031,5.0,0.25
472,1.5,1.1333333,1791.3151449,1637.5853272,153.7298177,0.3666667,2.0833333,-1.6031746,0.7277167,56.3675998,23632.8568501,4.0,0.25
473,1.1,0.4666667,1659.0818685,1579.4066162,79.6752523,0.6333333,0.6833333,-0.6249645,1.2810458,50.4609931,6348.1458238,2.0,0.2
474,2.2666667,0.6,2049.0910644,1631.8534343,417.2376302,1.6666667,0.4444444,-0.2984127,-0.2421356,695.3960503,174087.2400271,0.6666667,0.5
475,1.5333333,1.9333333,1690.9648437,1730.8798421,-39.9149984,-0.4,-1.0,-0.994721,-0.9683955,15.9659993,1593.2070946,2.0,5.0
476,1.7333333,0.8666667,1618.7428385,1624.2587891,-5.5159505,0.8666667,0.8333333,-0.4550265,0.8675214,-4.7804905,30.4257103,1.5,1.0
477,2.0,0.6333333,1823.7747396,1719.9556071,103.8191325,1.3666667,0.3333333,0.50571,-1.7839721,141.8861478,10778.41228,1.0,0.5
478,0.9,1.3666667,1570.6094157,1621.8118489,-51.2024332,-0.4666667,-0.4888889,0.4413179,-1.1452991,23.8944688,2621.689169,0.3333333,0.5
479,2.0666667,1.0333333,1716.5342611,1789.6145833,-73.0803223,1.0333333,-0.3333333,0.7254902,-0.526517,-75.516333,5340.7335026,1.0,3.0
480,0.9666667,1.0666667,1791.8216146,1806.0424805,-14.2208659,-0.1,-0.0833333,0.633547,-0.5527066,1.4220866,202.233026,0.75,0.6666667
481,1.0666667,1.0333333,1629.2113851,1616.1795247,13.0318604,0.0333333,-0.6944444,1.4126984,-0.7132867,0.4343953,169.8293846,0.3333333,2.0
482,1.0,1.5333333,1713.3589681,1863.2921143,-149.9331462,-0.5333333,-1.2777778,-0.3150183,-1.5407509,79.9643446,22479.9483294,1.5,1.3333333
483,1.7,1.2666667,1791.0327148,1652.8706462,138.1620687,0.4333333,-0.2777778,0.3395493,-0.6258297,59.8702298,19088.7572183,0.6666667,3.0
484,2.3333333,2.0333333,2036.9206136,1821.0330404,215.8875732,0.3,-1.7777778,1.1721612,-0.3064802,64.766272,46607.4442622,3.0,4.0
485,0.8333333,0.6,1625.3724365,1660.9810791,-35.6086426,0.2333333,-0.5111111,0.689372,-0.4285714,-8.3086833,1267.9754254,0.3333333,1.5
486,0.9333333,1.4666667,1599.131958,1683.4069824,-84.2750244,-0.5333333,-0.8333333,1.1673993,0.1428571,44.9466797,7102.2797432,0.25,1.0
487,0.6,0.7333333,1591.6569824,1654.5955404,-62.938558,-0.1333333,-0.4,-0.0559006,-0.969697,8.3918077,3961.2620789,1.0,1.0
488,0.9333333,0.9333333,1613.6342367,1778.4595541,-164.8253174,0.0,0.5833333,-1.040873,0.2659933,-0.0,27167.385256,0.6666667,0.5
489,1.6666667,1.4666667,1820.4582519,1619.6632487,200.7950032,0.2,2.5055556,-2.109575,2.0349206,40.1590006,40318.6333235,0.6,1.5
490,1.2666667,1.2333333,1678.732544,1613.9460449,64.7864991,0.0333333,0.7222222,-1.3268133,0.1111111,2.15955,4197.2904613,1.0,1.0
491,1.5333333,0.8666667,1787.1374105,1560.1232097,227.0142008,0.6666667,2.0444444,-0.9848485,1.5357143,151.3428006,51535.44738,0.6666667,1.0
492,0.8,0.7666667,1618.617513,1707.063151,-88.445638,0.0333333,0.25,-0.4877715,0.5982906,-2.9481879,7822.6308871,1.0,0.25
493,1.2333333,2.5333333,1648.7777507,2024.8825683,-376.1048177,-1.3,0.0555556,-1.3253968,0.0801033,488.936263,141454.8338721,3.0,1.6666667
494,1.3333333,1.3666667,1857.5035807,1787.0210775,70.4825033,-0.0333333,2.0555556,-1.008658,1.4265873,-2.3494168,4967.7832667,4.0,1.0
495,1.0666667,1.4333333,1782.7224121,1582.567098,200.1553141,-0.3666667,0.6944444,0.0723443,1.1611722,-73.3902818,40062.1497758,2.0,0.3333333
496,1.1,1.5666667,1651.8888347,1706.0108236,-54.1219889,-0.4666667,-0.5,-0.0277778,0.537617,25.2569282,2929.1896825,1.0,1.5
497,1.7333333,1.5333333,1577.6044922,1855.1999512,-277.595459,0.2,-1.1666667,-0.211039,-1.121732,-55.5190918,77059.2388389,1.5,1.0
498,3.1,1.2,2017.0476074,1652.8750407,364.1725667,1.9,-0.1111111,1.2380952,-0.7538277,691.9278767,132621.6583369,2.0,3.0
499,1.4,1.7,1604.2577718,1816.7708333,-212.5130615,-0.3,-1.8666667,0.8642271,-1.1436831,63.7539185,45161.8013223,0.6666667,3.0
500,1.2666667,1.6333333,1779.811849,1674.8346761,104.9771728,-0.3666667,-0.2777778,1.042735,0.2030303,-38.49163,11020.2068161,1.0,1.5
501,0.6333333,1.6666667,1548.4710694,1761.7930095,-213.3219401,-1.0333333,-0.0833333,0.1061207,-0.3614951,220.4326714,45506.250128,0.1666667,0.5
502,1.2333333,1.6333333,1655.0782878,1781.7561035,-126.6778157,-0.4,-1.7222222,-0.1274281,-0.9641655,50.6711263,16047.268999,0.5,6.0
503,1.2,1.2,1697.2069906,1613.115682,84.0913086,0.0,-0.2222222,0.9099327,0.6772857,0.0,7071.3481821,0.3333333,2.0
504,0.8,1.0666667,1697.9028727,1609.3917643,88.5111084,-0.2666667,-0.8055556,0.7340686,-0.980686,-23.6029622,7834.2163102,0.5,2.0
505,1.2333333,1.6333333,1611.9051514,1766.0962321,-154.1910807,-0.4,-0.3888889,0.9157509,-0.379354,61.6764323,23774.8893777,0.3333333,0.6666667
506,2.0,0.9666667,1751.1696371,1694.7263591,56.443278,1.0333333,0.4166667,0.1005291,0.1538232,58.3247206,3185.8436314,4.0,3.0
507,1.7666667,1.7,1612.1129151,1578.4963379,33.6165772,0.0666667,0.7222222,-0.4632867,0.0494386,2.2411051,1130.0742604,1.5,0.5
508,1.7333333,3.1333333,1855.416626,2019.0165202,-163.5998942,-1.4,-0.5555556,-1.1414141,-0.2016693,229.0398519,26764.9253823,2.0,5.0
509,1.4333333,1.6333333,1817.9881185,1775.2013753,42.7867432,-0.2,0.2,-0.2612505,0.5867111,-8.5573486,1830.7053908,1.0,2.0
510,1.8333333,0.2,1760.2532959,1542.9120687,217.3412272,1.6333333,0.5,-0.4504357,0.3896104,354.9906711,47237.2090553,0.25,0.25
511,1.0333333,1.2,1614.5220947,1696.0627441,-81.5406494,-0.1666667,0.1666667,-0.391476,0.3280053,13.5901082,6648.8775046,0.3333333,0.6666667
512,1.7,1.4333333,1781.339152,1601.3020019,180.0371501,0.2666667,1.8333333,0.2585859,0.8824786,48.0099067,32413.3754041,1.5,1.0
513,0.8333333,1.0666667,1660.6396891,1656.90271,3.7369792,-0.2333333,0.0111111,-0.2193732,0.1018519,-0.8719618,13.9650133,0.2,0.6666667
514,2.2,1.5333333,1675.1361898,1610.6765137,64.4596761,0.6666667,-0.9444444,0.1127006,-0.2530864,42.9731174,4155.0498472,0.5,4.0
515,0.8333333,1.4666667,1577.6758626,1690.4858805,-112.8100179,-0.6333333,-0.3888889,-0.1678692,0.4923747,71.4463447,12726.1001386,1.0,0.6666667
516,0.6666667,1.4333333,1656.6842448,1854.9616292,-198.2773844,-0.7666667,-0.6111111,0.6147556,0.5151515,152.0126614,39313.9211777,0.5,0.5
517,1.0,2.3333333,1617.1532389,1744.6353353,-127.4820964,-1.3333333,-0.2222222,-0.1478369,-0.0982676,169.9761285,16251.684894,1.0,1.5
518,2.3,2.0333333,2021.2089437,1672.955363,348.2535807,0.2666667,2.0,-1.018085,0.4835708,92.8676215,121280.5564704,2.0,1.0
519,0.9,1.9333333,1664.3706055,1816.2172852,-151.8466797,-1.0333333,0.1777778,-0.3650794,0.3327109,156.9082357,23057.4141359,2.0,0.6666667
520,1.6,1.2,1776.8942057,1781.2726237,-4.3784179,0.4,-1.6666667,0.0723104,-0.5331786,-1.7513672,19.1705436,1.5,2.0
521,0.4666667,1.0,1538.1885986,1613.9422607,-75.7536621,-0.5333333,-0.9166667,1.1609916,-1.4920635,40.4019531,5738.6173216,0.6666667,1.5
522,1.3666667,2.1666667,1600.505249,1617.8949382,-17.3896892,-0.8,-0.7777778,0.0472934,0.1005291,13.9117513,302.4012893,0.5,1.0
